rownames(X)	SAMN06110107	SAMN06110457	SAMN06110421	SAMN06110308	SAMN06110270	SAMN06110180	SAMN06110332	SAMN06110091	SAMN06110222	SAMN06110311	SAMN06110441	SAMN06110249	SAMN06110326	SAMN06110167	SAMN06110252	SAMN06110427	SAMN06110345	SAMN06110043	SAMN06110384	SAMN06110061	SAMN06110182	SAMN06110240	SAMN06110205	SAMN06110279	SAMN06110216	SAMN06110121	SAMN06110412	SAMN06110029	SAMN06110299	SAMN06110381	SAMN06110269	SAMN06110256	SAMN06110203	SAMN06110195	SAMN06110221	SAMN06110290	SAMN06110083	SAMN06110128	SAMN06110237	SAMN06110211	SAMN06110330	SAMN06110312	SAMN06110281	SAMN06110034	SAMN06110353	SAMN06110022	SAMN06110052	SAMN06110048	SAMN06110433	SAMN06110184	SAMN06110135	SAMN06110329	SAMN06110018	SAMN06110246	SAMN06110172	SAMN06110368	SAMN06110239	SAMN06110095	SAMN06110297	SAMN06110407	SAMN06110002	SAMN06110141	SAMN06110372	SAMN06110320	SAMN06110070	SAMN06110051	SAMN06110223	SAMN06110417	SAMN06110115	SAMN06110186	SAMN06110026	SAMN06110187	SAMN06110414	SAMN06110082	SAMN06110366	SAMN06110331	SAMN06110072	SAMN06110125	SAMN06110344	SAMN06110144	SAMN06110271	SAMN06110157	SAMN06110293	SAMN06110214	SAMN06110264	SAMN06110163	SAMN06110025	SAMN06110233	SAMN06110257	SAMN06110103	SAMN06110057	SAMN06110032	SAMN33693026	SAMN33693400	SAMN33693294	SAMN33692934	SAMN33693119	SAMN33692978	SAMN33693321	SAMN33692982	SAMN33693364	SAMN33692902	SAMN33693309	SAMN33693223	SAMN33693381	SAMN33692932	SAMN33693273	SAMN33693266	SAMN33693238	SAMN33693022	SAMN33693323	SAMN33693409	SAMN33693014	SAMN33693065	SAMN33693382	SAMN33693075	SAMN33693076	SAMN33693010	SAMN33693378	SAMN33693195	SAMN33693336	SAMN33693044	SAMN33693141	SAMN33693306	SAMN33693412	SAMN33693353	SAMN33692900	SAMN33692957	SAMN33693367	SAMN33693198	SAMN33693385	SAMN33693355	SAMN33692901	SAMN33693416	SAMN33693138	SAMN33693155	SAMN33693157	SAMN33693069	SAMN33693275	SAMN33693061	SAMN33693239	SAMN33693053	SAMN33693021	SAMN33693303	SAMN33693319	SAMN33693042	SAMN33692923	SAMN33692999	SAMN33693348	SAMN33693386	SAMN33693329	SAMN33693270	SAMN33692914	SAMN33693178	SAMN33693245	SAMN33693271	SAMN33693233	SAMN33693403	SAMN33693193	SAMN33693083	SAMN33693318	SAMN33693316	SAMN33692918	SAMN33693150	SAMN33693259	SAMN33693034	SAMN33693240	SAMN33693201	SAMN33693106	SAMN33693051	SAMN33692940	SAMN33692949	SAMN33692988	SAMN33693302	SAMN33693398	SAMN33693359	SAMN33693030	SAMN33693304	SAMN33693369	SAMN33693183	SAMN33693339	SAMN33693149	SAMN33693379	SAMN33693237
msp_0013;Bacteria;Bacillota_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans	0.005837384476564	0.0121351437865316	0.0157752201596616	0.0008066009798907	0.0261984348484829	0.0003211814252213	0.0063045037652813	0.0220501976983847	0.0210044054631571	0.0088106627561107	0.0002114760453414	0	0.0002593690458278	0.0185351020439871	0.002236460880421	0.0408080677524973	0	0.0023395708338603	0	0.0003903054753908	0.0002173581053959	0.0063844514812066	0.0052943345564751	0	0	0.0013160730052159	0	0.0012221262719488	0.0100969698081009	0.0001546401858019	0.0128032525698918	0	0.00132758197505	0	0.001602977917597	0.000375750040527	0.0009035955335775	0.0177566026745088	0.025550948082198	0.0019129412232639	0.0044214531966452	0.0159560246565525	0.0005195255285234	0	0.0001185480498348	0.0003745201926144	0.029812795803659	0	0.0068970280254407	0	0	0.0017878952791846	0.012531934483919	0.0057404336513884	0.000597554451741	0.0034409917276408	0.0032654851204442	0.0230790196107638	0.0465104125898382	0.0002928014546797	0.0002393484166092	0.0005344769536523	0.0039403523707985	0.0020921118450332	0.0319502867098989	0.0368817858543681	0.0003872914512801	0.0226049483854613	0.0442031546175171	0.0055993065356589	0.025722188336976	0.0157740940674685	0.0002136808455114	0.0021008949850935	0.0037297034978153	0.0087716257808446	0.0011744698403961	0.0005503210171961	0.0041378772065015	0.0003737660864488	0.0363749329438104	0	0.0003949888129795	0.033610698604858	0.0069702955437827	0.0385369004219756	0.000145831622648	0.0077167912675028	0	0	0	0.0284156715829679	0.0012620648841545	0	0.0001733496449287	0.0032004581599302	0	0.0021759240821893	0.0041977017190377	0	0.0006665173374391	0	0.0010464774836978	0.0020548710868165	0.0030944922033648	0.0001641535818021	0.0031209473145939	0.0028644376900505	0.0008835201773867	0	0	0	0.0253227863512972	0.0161223424645463	0	0	0.0059981168032833	0.0014624950589401	0.0001914721762886	0	0.0002215029760421	0.0005243561600247	0.0038615090907707	0.0012527588898827	0	0.0002465779509599	0.0063365737914331	0	0.000580010109864	0.0004564976085838	0.0005742609652222	0.0005120812972585	0.0080709946886141	0	0	0.0056890546014482	0.0002119999379889	0	0.0001744872240476	0.0001691662346125	0.0001136800226182	0	0.0001619639462767	0.0006232017171767	0.0001292338648899	0.0002467656107396	0.0001772714808919	0	0.001060287787931	0.0006809681414144	0	0.0015435132109441	0.0001390152252124	0.0002952561996707	0.0003174668461045	0.0021318588087438	0.0002789153507402	0.0002994865299572	0.0001773131992105	0.0002353453321071	0.0068672546975549	0.0005638348870803	0	0.0132988502214934	0.0022567757119185	0.0004687379830216	0.0219298849601932	0	0.005029469784101	0.0001296747972322	0.0051291125539196	0.002063485230505	0.0034266595770417	0.0004347207442836	0.0003955183862107	0.0002725365219018	0.000192959707694	0.0001494178937776	0	0.0040268445058841	0	0.0004474145639644	0.0091314269488878	0.0003272030948713
msp_0014;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella tayi	0.0001857443790599	0	0.0001590630216604	0	0.0001408736715684	0.0002411471492239	0.0001683018527733	0	0.0001949608170571	0.0001980064391113	0	0	0	0.0001903698716941	0	0	0	0	0.0002037425229463	0.0001436710782857	0.0017849286242116	0.0001650459505704	0.0002371204228924	0	0.0001923535456552	0.0001460745271252	0.0001767556104641	0	0	0.0002489813833363	0.0002211035114444	0.000188512528066	0.0002869886532673	0	0.0002141261325402	0.000178354660085	0.0001706980670892	0	0	0.0001496487876041	0	0	0	0.0003100973881096	0	0	0.0002225853861503	0	0.0002341488463968	0	0	0.0004351721229778	0	0	0	0.0001938420371837	0.0001854215371035	0.000165537521853	0	0.0003359559798721	0	0	0	0	0	0	0.0003287905900863	0.000200485998813	0	0	0.000225937543934	0	0	0.0001402252905524	0	0.0001696254490885	0	0	0.0005053416053802	0.0001967685487032	0.0002694172779135	0.0011738591268569	0	0	0	0	0	0	0.0001315874252387	0	0.0002081512243958	0.0001412909325933	0	0	0	0	0.0001280683856401	0.0001379872666154	0.0001271255528946	7.20149283886001e-05	0	0.0001432828479208	0.0001291324665748	0	0	0	0	0.0001486658726837	0	0.0001969222301954	0	0.0001551753782323	0.0001227646476981	0	0.0001244581330268	0	0	0	0	0.0001517176848357	0	0	0	0	0	0.0001049521395543	0	0.0009388795700748	0	0.0001068958957747	0	0.0001375928597661	0.0002055945994136	0	0	0.0002001262655081	0.0001034736933807	0	0	0.0002208230992252	0	0	0	0	0	0	0	0	0	0	0.0003651951188835	0	0	0.0001113968523032	0	0.0001683825601357	0	0	0	0.0001419626442259	0	0.0001257079994051	0	0	0	0	0	0	0	0	0	0	0.0001500650816461	0.0002096425536537	0	0	0	0	0	0	0	0	0	0
msp_0015;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter faecis	0.0049997941573362	0	0.006164176807399	0.100760541685428	0.0048196251714029	0.0027887771410798	0	0.0035547545913482	0.0189576327308083	0.003258467293851	0.0067318261629203	0.0002197825762295	0.0069898299793057	0.0041171094580832	0.000207873864695	0.0144782088426998	0.0190302321853324	0.0424603889064942	0.0576824013471603	0.0001678497823341	0	0.0024282234828232	0.0160009585651566	0.0015708773411134	0.003734267052508	0.0002085953944489	0	0.010549787293819	0.0001080066307368	0.0001913816040037	0.0530365170249093	0.0079473946346776	0.0093752463508827	0	0.0134042271285178	0.0024702147678147	0.0041433548468371	0.0333931262264792	0.0033298557920533	0.0002922169120334	0.0001823905838381	0.0476438933269073	0.03938174865073	0.0099438329362087	0.008145946360668	0.0647569042592846	0.0320805814089038	0	0.0009789653272953	0.0425148365792499	0.0004920052789896	0.0001928131058451	0	0.0151600904829248	0.0451023014607383	0.0382547956741639	0.0030380981705821	0.0221977281330655	0.0001348156775057	0.0024654190339199	0.0101276145624171	0.029619022811434	0.0060633423122519	0.018443205721944	0.0235108845557812	0.0618612435636341	0.0049849354242977	0	0.0558573860808631	0.0001701655947463	0.0223811929611615	0.008607906602418	0	0.0007992922633337	0.0286610119796782	0.0276929864217193	0.0177866508999586	0.0378723581567477	0.0002016989247582	0.0032343821691833	0.0064950164059894	0	0.0069331360078332	0.0293476129265545	0.0628621557052209	0.0776341681561701	0	0.0103884308742262	0.0100736584048262	0	0.027468897317341	0.0263827651236987	0.0005915717134837	0	0.0022077593163236	0.0006546778877952	0.0028991793448229	0.0003074858720235	0.000207455199439	0.0049991390759998	0.0001548432434424	0.0115953968945293	0.003083048610938	0	0.0002824553553597	0.0007455488779007	0.013558786543895	0.000449880152129	0.0060751182982032	0.0154616436786821	0.005944783748081	0.0017517683852338	0.0094960966110376	0.003189072666517	0.0068189800413773	0	0.0015554273135527	0.003808779388887	0.0009632604941088	0	0.0004862331925605	0.0179626675213391	0.0162694142734929	0.0131942114897378	0.0043651803164506	0.0105332294155265	0.0685498442222252	0	0.0009400574287132	0.0077101577179758	0.0002495816302769	0.0030436554973727	0.0148358297429305	0.000309616961067	0.0006020236734549	0	0.0021380407206009	0	0.0003806409787443	0.0026665138601853	0.0017629093652135	0	0.0004101059058859	0.007672056165029	0.0124428147453602	0.0154649994001614	0.0974070065172833	0	0	0.0010989624772708	0	0	0.0001400196224355	0.0047935341631988	0.0039518792890667	0.000509518840117	0.0032341682725946	0	0.0032023941000058	0.0003489209067215	0.0007723163367732	0	0.0002461120255336	0.0032015364160734	0	0	0.0018676572231589	0	0.0031431979758163	0	0.0072822225495486	0.0250613024128154	0.0008233773047471	0	0.0011196260493955	0.0084352806916046	0.0003190472555662	0	0.0003546398987299	0.0119792327536029	0	0.0010588100494252	0.0218712866168459	0.0018054103593402
msp_0016;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola;Phocaeicola plebeius_A	0.0247377593507436	0	0	0	0	0	0	0.0435658818683528	0	0	0	0	0	0	0	0	0	0.008995395220151	0	0	0	0	0	0	0	0	0	0.0304328912294024	0	0	0	0	0	0	0	0.0038966858884596	0	0.0147664662037607	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005933821371948	0.0097068363585445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148897687927923	0.0212923506709124	0	0.0002036678771376	0	0	0	0	0	0	0	0.0250084231948114	0	0	0.0240796469301452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135517354031157	0	0	0	0	0	0	0	0	0	0	0	0	0.0688843660039185	0	0	0	0	0	0	0.0390178429696365	0	0.0078452202960888	0	0	0	0	0	0	0	0	0	0.0263151558802873	0	0	0	0	0	0	0	0.0583162602391826	0.0003311263249183	0.0002173493612878	0.0075284112128516	0	0	0	0	0	0.0536605218383112	0	0	0.0284667225628256	0	0.0234375189729019	0	0	0.0006991994827423	0	0	0.0240699565297802	0	0	0	0	0	0	0
msp_0017;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis	0.0095309946534844	0.0015666078294678	0.0003364278997443	0.0301811099570019	0.0003766118568211	0.0004673840601613	0	0.0100507423660708	0.0100303173535363	0.0003594132901656	0.0004357071155716	0	0.0002597905643953	0.0006420851512836	0	0.0165787297880452	0.005027436116381	0.00820328496383	0	0	0	0.0003963019849301	0	0	0.0013576474792617	0.0063873913229658	0	0	0.0005466285605405	0	0.0003875005978566	0.0040892026417456	0.0003313809819009	0	0.0012288547717695	0.0003473273304948	0	0	0.0036161264283398	0.000278677891148	0.0235922090533446	0.0063975780731767	0.0213845799100603	0	0.0016302259884133	0.005018929526818	0.0130158770269524	0	0.0003304423030654	0.0003713721957071	0	0	0	0	0.0185333090279648	0	0.0002236158385107	0.004273257830516	0.0048126195364977	0.0044929003409631	0.000319103067531	0.000748323818539	0.0002632003874076	0.0174970585042646	0.0039150251144444	0.0095868001525515	0.0006026625881848	0	0.0119024821194693	0.0004284607642505	0.0039796567601666	0.0002898289334841	0.0002957401271638	0.0001991664741531	0.0006965281623428	0	0.0018492046919586	0.0002801781463545	0.0002700552968309	0.004192623644707	0.0021382969569135	0	0.0090967710473491	0.0187099254831271	0.0124059634212034	0.0046667695299294	0.0188174006221851	0.0003454105227312	0.0066878288218191	0.0098833411958756	0.0003627943533958	0.0002268042924603	0.0001885380568874	0	0.0001492034414578	0.0004114504375297	0.0057536381627089	0.0002541776464219	0.0002124030986714	0	0.0003237020958827	0.000179772925447	0	0.0008435966302715	0.0009115721601541	0.0004237805593989	0.003243380577261	0.0009466887476665	0.0007164043861156	0	0.0002299663804491	0.0016712339083938	0	0.003886017051996	0.0002277054685332	0	0.0042778752717536	0.0015861638498586	0.0004717599410244	0	0.0003063474334027	0	0.0019911960445436	0.0002282964813988	0.0204144658596907	0.0002396120103508	0.0037856044401852	0	0.0024466274533579	0.0055007052903446	0	0	0.0080328937293535	0	0.0001856230900121	0	0.0023346000597975	0.0062225653845847	0.0002726237324027	0.0010216767864886	0.0002110971502066	0	0	0.012171839661743	0.0018789948006912	0.000520744090975	0.0069142009341739	0.004067776148233	0.0002182380063356	0.0001624811096451	0	0.0011258100380039	0	0	0.0074138685804639	0	0.0034460507899175	0	0.0003514586293634	0.000502074529065	0	0	0	0.0358522579150262	0.0008622565138103	0	0.000244232668229	0	0.0019713388195751	0.0003000264701572	0	0.0033851638692177	0.0002913890027579	0	0	0.0060693582604357	0	0.0006037198827228	0.0019165609571524	0.00057168386612	0	0.0002497120340929	0.0096495846421132	0.0002267949748992
msp_0018;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella porci	0	0	0.0001950986942048	0.0002057692867352	0	0	0.0003525252127941	0	0	0.0001852161525624	0	0	0	0	0	0	0.0002535615895015	0	0.0002060018174013	0	0	0	0.0001804109504308	0	0	0	0	0	0	0.0002603811923464	0	0.0002026015878093	0.0008011335798446	0.0006976850581139	0	0	0	0	0.0003284661710777	0	0	0	0	0.0004315784316267	0	0	0.0002425106995912	0	0.0001782421187624	0	0	0.0001803166980135	0.0002597175401169	0	0	0	0	0	0	0.0001896362334281	0	0	0.0002369292872877	0	0	0.0004225738394331	0.0003801710131032	0.0016457874870087	0.0001648144554259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002017614875996	0.0001739512820347	0.0002434586389148	0	0	0	0	0	0	0	0	0	0	0.0002782864987338	0	0	0.0001413010093092	0	0	0	0	0.0001642927150737	0	0	0	0	0	0	0.0001866054169679	0	0	0.0001566432682671	0	0	0	0	0.0001832657039182	0	0	0	0	0	0.0014674783634021	0.0001982579161656	0	0	0	0	0.0001246404624063	0.0002160916186745	0	0	0.0008469219755545	0	0	0	0.0001517346702314	0	0	0	0.0001806538137926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001883056417954	0	0	0	0	0	0	0	0	0	0.0002092130365001	0.0001392056128702	0.000128906684022	0	0.0001698745364671	0	0	0	0.0002300144156157	0.0012617452909358	0	0	0
msp_0019;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides faecis	0.0022846564962934	0	0	0	0	0.0028594466756604	0	0	0	0.001147321251494	0	0.0029792499316725	0	0	0	0	0	0	0	0	0.0252425378575445	0	0	0	0	0	0	0	0	0	0	0	0.0277227233449219	0	0	0	0	0	0	0.00089681339817	0	0.0016445387420422	0	0	0	0	0	0	0	0	0	0	0	0.0003096267745115	0	0	0	0.0057253924906152	0	0	0.0026032312642637	0	0	0	0	0	0	0	0	0.0012779342877197	0	0	0	0	0	0	0	0	0	0.0012417711324793	0	0	0.0003003072086009	0	0	0	0	0	0	0	0	0	0	0.0013795937437129	0	0	0	0	0	0	0.0010331484479776	0	0	0	0	0	0.0053329381167494	0	0	0	0	0	0	0.0115103932456732	0	0	0	0	0	0	0.0034905036313014	0	0	0	0	0.028020600008272	0	0	0	0	0	0	0	0.0019973880660362	0	0	0.002289846942492	0	0	0	0	0	0	0	0	0	0	0	0.0003200622194761	0	0.0169767743584843	0	0	0	0	0.0035242123628503	0.000549395147477	0	0	0.000397662433327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002545108219608	0	0	0	0	0	0	0	0	0
msp_0020;Bacteria;Bacillota_A;Clostridia;Lachnospirales;Lachnospiraceae;Enterocloster;Enterocloster clostridioformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003382384171661	0	0	0	0.0012527407567567	0	0	0	0	0	0	0	0	0	0	0	0.0003011545637432	0.0003021305137273	0	0	0	0	0.0002742829050008	0	0	0	0	0	0	0	0.0004166122217939	0.0002368162367929	0	0.0002915298891951	0.0002960441777798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002653332139492	0	0	0	0	0	0	0	0.000251565766318	0	0	0	0	0	0.0007764172457094	0	0.0003084020538353	0.0002924813403759	0	0	0	0	0	0	0	0	0	0	0	0.0002614483240421	0	0	0	0	0	0	0	0.0002468117132852	0	0	0	0	0.0001927711902922	0.0002641019922239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002081626782883	0	0.0007967712951786	0.0002932380088924	0	0	0	0.0003415257043148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007782742956693	0	0	0	0	0	0	0	0	0	0	0	0.0001883079862257	0	0	0	0	0.000345494317616	0	0	0	0	0	0	0	0	0	0	0	0	0.0003957820548581	0	0	0
msp_0021;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens	0	0	0.0017786479857707	0	0.0005438090221476	0.002829399040466	0.0003359034024638	0.0019509266712478	0	0.0004396651077259	0	0.0005911075610625	0.0006009269318904	0	0.0005148231032547	0.0011761220539989	0	0.0004321350614931	0.000941712927653	0	0.0392998624404553	0.0006892351259134	0.0014287487263638	0	0.001795763179637	0.0010134001086911	0.0010726902036539	0.0006277749763466	0.0017441553718939	0.0011805528675142	0	0	0	0.0161772798153339	0.0010439809994	0.0005408752914102	0.0003310726604844	0.0009178564234642	0	0.001186716560803	0	0.000808277958923	0.0003624545831733	0.0005725950789718	0	0	0.0178170842076629	0	0.000943421362444	0.0350477612858353	0.013950026696369	0.002460096348427	0.0005556018649311	0.002582844882955	0.0031681677344175	0	0.0032905491219576	0.0004762420970039	0.0036672441207489	0	0.0004685193137302	0.000635530768137	0.0010271810710756	0	0.0011493270674549	0.0005317363735108	0.0008607371846362	0.0119541115820229	0.0024648664460363	0.0008349003007841	0	0.0030425406546866	0.0013688786805779	0.0007307127912019	0.0007743796588929	0.0012182976966215	0.0003809889565471	0.0003214149358661	0.000455348722122	0.0013618455437254	0.0037615001847791	0	0.0021448215889942	0	0.0058099139137593	0.0009311916892727	0.0003429933803527	0.0006108120642774	0.0037457182286385	0	0	0.001423473207879	0.0015100495944143	0.0007635275605527	0.0008947227863909	0.0007994998792607	0	0	0	0	0.001009690105515	0	0.0011113312823657	0	0	0.0005546673844796	0.0012810676393553	0.006468862804109	0.0077135447364455	0.0022248510899652	0.0224985907624202	0	0.0017787118115422	0.0003864965777741	0.0012189429616612	0.0007758524721702	0.0037508165515141	0	0.0004366329976328	0.001545922662701	0.0038481701375033	0.0005577751000353	0.0004742406185225	0.0006118913233714	0.0049455425690921	0	0.0004939890136686	0	0	0.0017166863762785	0.0016269626941458	0.0020995672912747	0.0230715965802517	0.0004146551789059	0	0.0757765347502851	0.002452841191971	0	0.0007980260613206	0	0	0.0004870633583209	0	0	0.0066622727366941	0.0006540782585894	0.0006642831297542	0.0008198120517764	0.000531462763934	0.0003528407188496	0.0663764142175658	0.0171242587860956	0	0	0.0007731332827859	0.0008487222243949	0.0039570369643344	0.0009797361362522	0.0002224285366579	0	0.0108327829914915	0.0004099748683927	0.0323823494290275	0.0017388904252924	0.0004790563167888	0.0005673343814217	0.0007355371337349	0	0.0025630490602506	0.0003335858182125	0.0011637878779499	0.0031406957841466	0.0020488768176025	0.0034152619409865	0.0031993212589443	0	0.0003801393140349	0	0.0065298108110666	0.0020769570867963	0.0569115051753389	0.0019498411864942	0	0
msp_0022;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides finegoldii	0	0.0023262824520882	0	0.0058821174045068	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002981198589925	0	0	0	0.0003769024131721	0	0	0	0	0	0	0	0.0018626648815765	0	0	0	0	0	0.0002191886540579	0	0.001121363449639	0	0	0.0178188970824352	0	0.0063867465228751	0	0	0	0	0	0	0	0	0	0.0012472471346933	0.0005503226274516	0	0	0	0	0.0002278781215618	0	0	0.0010581429045092	0	0	0	0	0	0	0.0056352456256537	0	0	0	0.0005338220385033	0.0003799691035027	0.0004279212125096	0	0	0	0	0.0003139810421513	0	0	0.0002805946477772	0	0	0	0	0	0	0	0	0	0.0006621758456301	0	0	0	0	0	0	0	0	0	0	0.00606087495435	0	0	0	0	0	0	0	0	0	0	0	0.0024052499147441	0	0	0	0.002974745977422	0	0	0.0004689256745014	0	0	0	0	0	0	0.0008907152331321	0	0	0	0	0	0	0.0001594311711862	0	0.0001559867963523	0	0	0	0	0	0	0.0005528822005647	0	0	0	0.0002750041203724	0	0.0006601572517638	0	0	0.0209901083381928	0	0.0004956633181591	0	0	0	0	0	0	0	0	0.0030326071994068	0	0	0.007519846433517	0	0.0017135148121476	0	0	0	0.0006909348861774	0.0249221016467752	0	0.0078583576372659	0	0	0	0	0	0
msp_0023;Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides caccae	0	0.0006781051792879	0.0040607647997712	0.0066672593086516	0.0003546104533341	0.0070425471125007	0.0003498898790272	0.0010277603466283	0.0045496702792329	0.0020942319970357	0.0001518451070093	0.0002831047105751	0.0002372123620081	0.0013858294257216	0.0003056105586774	0.0024319590681495	0.0009932534961619	0.000200399824149	0.0050823822551201	0.0037349628950051	0	0.0002975151040445	0.0063247400940928	0	0.0051036959858848	0	0	0.0021287760012321	0.0031216208144048	0	0.0014543730435834	0.0138633148137068	0.0002419935518021	0.013605378953842	0.0037180472210097	0	0.0009102323015135	0.0005550908632589	0	0	0.0047075654737204	0.0018393110472909	0.0071536965721037	0.0026478994586981	0.0011229603135612	0.0005756252477596	0	0	0.0068748674406077	0.0104617219588701	0.0204091562954083	0.0076857958595416	0.0040455552009194	0.0004381864593954	0	0.0026963782440393	0.0020056096938779	0	0.0036950201505994	0.0054382414790008	0.0011254618685071	0.0043423549707344	0.0017435780749185	0.005185843751282	0.0011411071930696	0.0050853726862949	0.0005471513124086	0.0100815967750202	0.0022976270587343	0.0021815385358004	0.0032354902426112	0.0002218682641037	0.0091901607971602	0.0005821406288021	0.0014173705126799	0	0.0002894576401208	0.001532486543737	0.0037155846853094	0.0032920885966431	0.0050183864261943	0	0.0066681116928802	0.0001500580914893	0.0098318316845274	0.0073058341079854	0.0037083251822364	0.0017656897311741	0.0036346339611163	0.0006983251289548	0	0.001026022688855	0.0007360606643019	0.0002052962331775	0.0001878902473691	0.0007201455571544	0.0039290005245044	0.0006700804974459	0.0037564397991901	0.0002719068145961	0	0	0	0.0012541370932875	0	0.0002739647051363	0.0050044370764084	0.0064906291817755	0.0172732834112688	0.0263752659946278	0.0046871475654708	0.0279741082514131	0.0012275960779968	0	0.0006094689995174	0.0035545316099392	0.0029759886524152	0.0061006113810667	0.0008261662802725	0	0.0105775097635564	0.0030161664724976	0.0018522846373757	0.0024358906519132	0.0019162668423277	0	0.0052580678817296	0	0	0.000415202324597	0.001527258299696	0.0069681357531043	0	0.0008445832669773	0	0.0714781938417286	0.0073561109265583	0.0027620599893314	0	0.010852654619057	0.0001983236336045	0	0.0002674934676462	0.0128270899227338	0	0.0045033486732104	0.0017392865866087	0.0134335290641444	0.0006233663617328	0.0002625693895218	0	0.0148220990096357	0.0002734524563026	0.0078293221233065	0.0239179355474721	0.0066925253458606	0.0121491965413238	0.0007262355374566	0.0006598227439209	0	0.0002302138452529	0.0003961081037252	0.0369530740235433	0.0032084640786939	0.0005350976405619	0.0077041867373571	0.0004734677938255	0	0.0016373269111187	0	0.000575996214302	0.0229310894433698	0.0218217153520481	0.0070366587610632	0.000442204166017	0.0168140775043283	0.0010286242354722	0.0017914544251474	0.0143215181857272	0.0063009535069202	0.0358202753420582	0.0027501758644049	0.0119505576286111	0.0012645386914284
